unidade;mes;ano;porte;quantidade
HRJP;Janeiro;2016;PORTE I (0 A 2 HORAS);205
HRJP;Janeiro;2016;PORTE II ( 2 A 4 HORAS);10
HRJP;Janeiro;2016;PORTE III (4 A 5 HORAS);3
HRJP;Fevereiro;2016;PORTE I (0 A 2 HORAS);214
HRJP;Fevereiro;2016;PORTE II ( 2 A 4 HORAS);11
HRJP;Fevereiro;2016;PORTE III (4 A 5 HORAS);0
HRJP;Março;2016;PORTE I (0 A 2 HORAS);247
HRJP;Março;2016;PORTE II ( 2 A 4 HORAS);14
HRJP;Março;2016;PORTE III (4 A 5 HORAS);3
HRJP;Abril;2016;PORTE I (0 A 2 HORAS);170
HRJP;Abril;2016;PORTE II ( 2 A 4 HORAS);26
HRJP;Abril;2016;PORTE III (4 A 5 HORAS);0
HRJP;Maio;2016;PORTE I (0 A 2 HORAS);187
HRJP;Maio;2016;PORTE II ( 2 A 4 HORAS);6
HRJP;Maio;2016;PORTE III (4 A 5 HORAS);0
HRJP;Junho;2016;PORTE I (0 A 2 HORAS);192
HRJP;Junho;2016;PORTE II ( 2 A 4 HORAS);21
HRJP;Junho;2016;PORTE III (4 A 5 HORAS);4
HRJP;Julho;2016;PORTE I (0 A 2 HORAS);249
HRJP;Julho;2016;PORTE II ( 2 A 4 HORAS);3
HRJP;Julho;2016;PORTE III (4 A 5 HORAS);1
HRJP;Agosto;2016;PORTE I (0 A 2 HORAS);289
HRJP;Agosto;2016;PORTE II ( 2 A 4 HORAS);8
HRJP;Agosto;2016;PORTE III (4 A 5 HORAS);3
HRJP;Setembro;2016;PORTE I (0 A 2 HORAS);268
HRJP;Setembro;2016;PORTE II ( 2 A 4 HORAS);3
HRJP;Setembro;2016;PORTE III (4 A 5 HORAS);0
HRJP;Outubro;2016;PORTE I (0 A 2 HORAS);231
HRJP;Outubro;2016;PORTE II ( 2 A 4 HORAS);3
HRJP;Outubro;2016;PORTE III (4 A 5 HORAS);2
HRJP;Novembro;2016;PORTE I (0 A 2 HORAS);164
HRJP;Novembro;2016;PORTE II ( 2 A 4 HORAS);10
HRJP;Novembro;2016;PORTE III (4 A 5 HORAS);2
HRJP;Dezembro;2016;PORTE I (0 A 2 HORAS);177
HRJP;Dezembro;2016;PORTE II ( 2 A 4 HORAS);14
HRJP;Dezembro;2016;PORTE III (4 A 5 HORAS);3
MOV;Janeiro;2016;PORTE I (0 A 2 HORAS);45
MOV;Janeiro;2016;PORTE II ( 2 A 4 HORAS);0
MOV;Janeiro;2016;PORTE III (4 A 5 HORAS);0
MOV;Janeiro;2016;PORTE IV (ACIMA 6 HORAS);0
MOV;Fevereiro;2016;PORTE I (0 A 2 HORAS);45
MOV;Fevereiro;2016;PORTE II ( 2 A 4 HORAS);0
MOV;Fevereiro;2016;PORTE III (4 A 5 HORAS);0
MOV;Fevereiro;2016;PORTE IV (ACIMA 6 HORAS);0
MOV;Março;2016;PORTE I (0 A 2 HORAS);79
MOV;Março;2016;PORTE II ( 2 A 4 HORAS);0
MOV;Março;2016;PORTE III (4 A 5 HORAS);0
MOV;Março;2016;PORTE IV (ACIMA 6 HORAS);0
MOV;Abril;2016;PORTE I (0 A 2 HORAS);56
MOV;Abril;2016;PORTE II ( 2 A 4 HORAS);18
MOV;Abril;2016;PORTE III (4 A 5 HORAS);0
MOV;Abril;2016;PORTE IV (ACIMA 6 HORAS);0
MOV;Maio;2016;PORTE I (0 A 2 HORAS);30
MOV;Maio;2016;PORTE II ( 2 A 4 HORAS);20
MOV;Maio;2016;PORTE III (4 A 5 HORAS);1
MOV;Maio;2016;PORTE IV (ACIMA 6 HORAS);0
MOV;Junho;2016;PORTE I (0 A 2 HORAS);42
MOV;Junho;2016;PORTE II ( 2 A 4 HORAS);3
MOV;Junho;2016;PORTE III (4 A 5 HORAS);0
MOV;Junho;2016;PORTE IV (ACIMA 6 HORAS);0
MOV;Julho;2016;PORTE I (0 A 2 HORAS);39
MOV;Julho;2016;PORTE II ( 2 A 4 HORAS);11
MOV;Julho;2016;PORTE III (4 A 5 HORAS);1
MOV;Julho;2016;PORTE IV (ACIMA 6 HORAS);0
MOV;Agosto;2016;PORTE I (0 A 2 HORAS);28
MOV;Agosto;2016;PORTE II ( 2 A 4 HORAS);7
MOV;Agosto;2016;PORTE III (4 A 5 HORAS);0
MOV;Agosto;2016;PORTE IV (ACIMA 6 HORAS);0
MOV;Setembro;2016;PORTE I (0 A 2 HORAS);30
MOV;Setembro;2016;PORTE II ( 2 A 4 HORAS);19
MOV;Setembro;2016;PORTE III (4 A 5 HORAS);0
MOV;Setembro;2016;PORTE IV (ACIMA 6 HORAS);0
MOV;Outubro;2016;PORTE I (0 A 2 HORAS);59
MOV;Outubro;2016;PORTE II ( 2 A 4 HORAS);6
MOV;Outubro;2016;PORTE III (4 A 5 HORAS);0
MOV;Outubro;2016;PORTE IV (ACIMA 6 HORAS);0
MOV;Novembro;2016;PORTE I (0 A 2 HORAS);58
MOV;Novembro;2016;PORTE II ( 2 A 4 HORAS);4
MOV;Novembro;2016;PORTE III (4 A 5 HORAS);0
MOV;Novembro;2016;PORTE IV (ACIMA 6 HORAS);0
MOV;Dezembro;2016;PORTE I (0 A 2 HORAS);44
MOV;Dezembro;2016;PORTE II ( 2 A 4 HORAS);5
MOV;Dezembro;2016;PORTE III (4 A 5 HORAS);0
MOV;Dezembro;2016;PORTE IV (ACIMA 6 HORAS);0
