unidade;mes;ano;porte;quantidade
HRAD;Outubro;2018;PORTE IV (ACIMA 6 HORAS);1
HRAD;Novembro;2018;PORTE I (0 A 2 HORAS);271
HRAD;Novembro;2018;PORTE II ( 2 A 4 HORAS);43
HRAD;Novembro;2018;PORTE III (4 A 5 HORAS);3
HRAD;Dezembro;2018;PORTE I (0 A 2 HORAS);269
HRAD;Dezembro;2018;PORTE II ( 2 A 4 HORAS);47
HRAD;Dezembro;2018;PORTE III (4 A 5 HORAS);5
HRAD;Dezembro;2018;PORTE IV (ACIMA 6 HORAS);1
HRJP;Janeiro;2018;PORTE I (0 A 2 HORAS);94
HRJP;Janeiro;2018;PORTE II ( 2 A 4 HORAS);11
HRJP;Janeiro;2018;PORTE III (4 A 5 HORAS);2
HRJP;Fevereiro;2018;PORTE I (0 A 2 HORAS);101
HRJP;Fevereiro;2018;PORTE II ( 2 A 4 HORAS);19
HRJP;Fevereiro;2018;PORTE III (4 A 5 HORAS);2
HRJP;Março;2018;PORTE I (0 A 2 HORAS);109
HRJP;Março;2018;PORTE II ( 2 A 4 HORAS);27
HRJP;Março;2018;PORTE III (4 A 5 HORAS);0
HRJP;Abril;2018;PORTE I (0 A 2 HORAS);99
HRJP;Abril;2018;PORTE II ( 2 A 4 HORAS);34
HRJP;Abril;2018;PORTE III (4 A 5 HORAS);5
HRJP;Maio;2018;PORTE I (0 A 2 HORAS);95
HRJP;Maio;2018;PORTE II ( 2 A 4 HORAS);40
HRJP;Maio;2018;PORTE III (4 A 5 HORAS);3
HRJP;Junho;2018;PORTE I (0 A 2 HORAS);112
HRJP;Junho;2018;PORTE II ( 2 A 4 HORAS);40
HRJP;Junho;2018;PORTE III (4 A 5 HORAS);6
HRJP;Julho;2018;PORTE I (0 A 2 HORAS);122
HRJP;Julho;2018;PORTE II ( 2 A 4 HORAS);36
HRJP;Julho;2018;PORTE III (4 A 5 HORAS);6
HRJP;Agosto;2018;PORTE I (0 A 2 HORAS);145
HRJP;Agosto;2018;PORTE II ( 2 A 4 HORAS);49
HRJP;Agosto;2018;PORTE III (4 A 5 HORAS);6
HRJP;Setembro;2018;PORTE I (0 A 2 HORAS);135
HRJP;Setembro;2018;PORTE II ( 2 A 4 HORAS);25
HRJP;Setembro;2018;PORTE III (4 A 5 HORAS);2
HRJP;Outubro;2018;PORTE I (0 A 2 HORAS);139
HRJP;Outubro;2018;PORTE II ( 2 A 4 HORAS);22
HRJP;Outubro;2018;PORTE III (4 A 5 HORAS);1
HRJP;Novembro;2018;PORTE I (0 A 2 HORAS);156
HRJP;Novembro;2018;PORTE II ( 2 A 4 HORAS);22
HRJP;Novembro;2018;PORTE III (4 A 5 HORAS);1
HRJP;Dezembro;2018;PORTE I (0 A 2 HORAS);115
HRJP;Dezembro;2018;PORTE II ( 2 A 4 HORAS);14
HRJP;Dezembro;2018;PORTE III (4 A 5 HORAS);1
MOV;Janeiro;2018;PORTE I (0 A 2 HORAS);20
MOV;Janeiro;2018;PORTE II ( 2 A 4 HORAS);4
MOV;Janeiro;2018;PORTE III (4 A 5 HORAS);0
MOV;Janeiro;2018;PORTE IV (ACIMA 6 HORAS);0
MOV;Fevereiro;2018;PORTE I (0 A 2 HORAS);35
MOV;Fevereiro;2018;PORTE II ( 2 A 4 HORAS);3
MOV;Fevereiro;2018;PORTE III (4 A 5 HORAS);0
MOV;Fevereiro;2018;PORTE IV (ACIMA 6 HORAS);0
MOV;Março;2018;PORTE I (0 A 2 HORAS);26
MOV;Março;2018;PORTE II ( 2 A 4 HORAS);4
MOV;Março;2018;PORTE III (4 A 5 HORAS);0
MOV;Março;2018;PORTE IV (ACIMA 6 HORAS);0
MOV;Abril;2018;PORTE I (0 A 2 HORAS);9
MOV;Abril;2018;PORTE II ( 2 A 4 HORAS);7
MOV;Abril;2018;PORTE III (4 A 5 HORAS);0
MOV;Abril;2018;PORTE IV (ACIMA 6 HORAS);0
MOV;Maio;2018;PORTE I (0 A 2 HORAS);20
MOV;Maio;2018;PORTE II ( 2 A 4 HORAS);5
MOV;Junho;2018;PORTE I (0 A 2 HORAS);48
MOV;Junho;2018;PORTE II ( 2 A 4 HORAS);15
MOV;Junho;2018;PORTE III (4 A 5 HORAS);0
MOV;Junho;2018;PORTE IV (ACIMA 6 HORAS);0
MOV;Julho;2018;PORTE I (0 A 2 HORAS);39
MOV;Julho;2018;PORTE II ( 2 A 4 HORAS);7
MOV;Julho;2018;PORTE III (4 A 5 HORAS);0
MOV;Julho;2018;PORTE IV (ACIMA 6 HORAS);0
MOV;Agosto;2018;PORTE I (0 A 2 HORAS);20
MOV;Agosto;2018;PORTE II ( 2 A 4 HORAS);5
MOV;Agosto;2018;PORTE III (4 A 5 HORAS);0
MOV;Agosto;2018;PORTE IV (ACIMA 6 HORAS);0
MOV;Setembro;2018;PORTE I (0 A 2 HORAS);26
MOV;Setembro;2018;PORTE II ( 2 A 4 HORAS);5
MOV;Setembro;2018;PORTE III (4 A 5 HORAS);0
MOV;Setembro;2018;PORTE IV (ACIMA 6 HORAS);0
MOV;Outubro;2018;PORTE I (0 A 2 HORAS);33
MOV;Outubro;2018;PORTE II ( 2 A 4 HORAS);2
MOV;Outubro;2018;PORTE III (4 A 5 HORAS);0
MOV;Outubro;2018;PORTE IV (ACIMA 6 HORAS);0
MOV;Novembro;2018;PORTE I (0 A 2 HORAS);30
MOV;Novembro;2018;PORTE II ( 2 A 4 HORAS);8
MOV;Novembro;2018;PORTE III (4 A 5 HORAS);0
MOV;Novembro;2018;PORTE IV (ACIMA 6 HORAS);0
MOV;Dezembro;2018;PORTE I (0 A 2 HORAS);28
MOV;Dezembro;2018;PORTE II ( 2 A 4 HORAS);8
MOV;Dezembro;2018;PORTE III (4 A 5 HORAS);0
MOV;Dezembro;2018;PORTE IV (ACIMA 6 HORAS);0
