unidade;mes;ano;porte;quantidade
HRJP;Junho;2020;PORTE I (0 A 2 HORAS);5
HRJP;Junho;2020;PORTE II ( 2 A 4 HORAS);3
HRJP;Junho;2020;PORTE III (4 A 5 HORAS);0
HRJP;Julho;2020;PORTE I (0 A 2 HORAS);14
HRJP;Julho;2020;PORTE II ( 2 A 4 HORAS);3
HRJP;Julho;2020;PORTE III (4 A 5 HORAS);1
HRJP;Agosto;2020;PORTE I (0 A 2 HORAS);12
HRJP;Agosto;2020;PORTE II ( 2 A 4 HORAS);4
HRJP;Agosto;2020;PORTE III (4 A 5 HORAS);0
HRJP;Setembro;2020;PORTE I (0 A 2 HORAS);17
HRJP;Setembro;2020;PORTE II ( 2 A 4 HORAS);1
HRJP;Setembro;2020;PORTE III (4 A 5 HORAS);0
HRJP;Outubro;2020;PORTE I (0 A 2 HORAS);16
HRJP;Outubro;2020;PORTE II ( 2 A 4 HORAS);2
HRJP;Outubro;2020;PORTE III (4 A 5 HORAS);0
HRJP;Novembro;2020;PORTE I (0 A 2 HORAS);9
HRJP;Novembro;2020;PORTE II ( 2 A 4 HORAS);3
HRJP;Novembro;2020;PORTE III (4 A 5 HORAS);0
HRJP;Dezembro;2020;PORTE I (0 A 2 HORAS);11
HRJP;Dezembro;2020;PORTE II ( 2 A 4 HORAS);1
HRJP;Dezembro;2020;PORTE III (4 A 5 HORAS);0
MOV;Janeiro;2020;PORTE I (0 A 2 HORAS);30
MOV;Janeiro;2020;PORTE II ( 2 A 4 HORAS);8
MOV;Fevereiro;2020;PORTE I (0 A 2 HORAS);46
MOV;Fevereiro;2020;PORTE II ( 2 A 4 HORAS);2
MOV;Fevereiro;2020;PORTE III (4 A 5 HORAS);1
MOV;Março;2020;PORTE I (0 A 2 HORAS);41
MOV;Março;2020;PORTE II ( 2 A 4 HORAS);2
MOV;Abril;2020;PORTE I (0 A 2 HORAS);3
MOV;Maio;2020;PORTE I (0 A 2 HORAS);1
MOV;Junho;2020;PORTE I (0 A 2 HORAS);22
MOV;Junho;2020;PORTE II ( 2 A 4 HORAS);3
MOV;Julho;2020;PORTE I (0 A 2 HORAS);1
MOV;Agosto;2020;PORTE I (0 A 2 HORAS);1
MOV;Setembro;2020;PORTE II ( 2 A 4 HORAS);2
MOV;Outubro;2020;PORTE I (0 A 2 HORAS);18
MOV;Outubro;2020;PORTE II ( 2 A 4 HORAS);5
MOV;Novembro;2020;PORTE I (0 A 2 HORAS);15
MOV;Novembro;2020;PORTE II ( 2 A 4 HORAS);1
MOV;Dezembro;2020;PORTE I (0 A 2 HORAS);12
