unidade;mes;ano;porte;quantidade
HRAD;Novembro;2017;PORTE III (4 A 5 HORAS);3
HRAD;Dezembro;2017;PORTE I (0 A 2 HORAS);281
HRAD;Dezembro;2017;PORTE II ( 2 A 4 HORAS);48
HRAD;Dezembro;2017;PORTE III (4 A 5 HORAS);5
HRAD;Dezembro;2017;PORTE IV (ACIMA 6 HORAS);0
HRJP;Janeiro;2017;PORTE I (0 A 2 HORAS);192
HRJP;Janeiro;2017;PORTE II ( 2 A 4 HORAS);8
HRJP;Janeiro;2017;PORTE III (4 A 5 HORAS);0
HRJP;Fevereiro;2017;PORTE I (0 A 2 HORAS);171
HRJP;Fevereiro;2017;PORTE II ( 2 A 4 HORAS);7
HRJP;Fevereiro;2017;PORTE III (4 A 5 HORAS);1
HRJP;Março;2017;PORTE I (0 A 2 HORAS);171
HRJP;Março;2017;PORTE II ( 2 A 4 HORAS);5
HRJP;Março;2017;PORTE III (4 A 5 HORAS);1
HRJP;Abril;2017;PORTE I (0 A 2 HORAS);176
HRJP;Abril;2017;PORTE II ( 2 A 4 HORAS);12
HRJP;Abril;2017;PORTE III (4 A 5 HORAS);0
HRJP;Maio;2017;PORTE I (0 A 2 HORAS);205
HRJP;Maio;2017;PORTE II ( 2 A 4 HORAS);10
HRJP;Maio;2017;PORTE III (4 A 5 HORAS);0
HRJP;Junho;2017;PORTE I (0 A 2 HORAS);184
HRJP;Junho;2017;PORTE II ( 2 A 4 HORAS);15
HRJP;Junho;2017;PORTE III (4 A 5 HORAS);2
HRJP;Julho;2017;PORTE I (0 A 2 HORAS);205
HRJP;Julho;2017;PORTE II ( 2 A 4 HORAS);3
HRJP;Julho;2017;PORTE III (4 A 5 HORAS);0
HRJP;Agosto;2017;PORTE I (0 A 2 HORAS);218
HRJP;Agosto;2017;PORTE II ( 2 A 4 HORAS);28
HRJP;Agosto;2017;PORTE III (4 A 5 HORAS);1
HRJP;Setembro;2017;PORTE I (0 A 2 HORAS);187
HRJP;Setembro;2017;PORTE II ( 2 A 4 HORAS);5
HRJP;Setembro;2017;PORTE III (4 A 5 HORAS);1
HRJP;Outubro;2017;PORTE I (0 A 2 HORAS);172
HRJP;Outubro;2017;PORTE II ( 2 A 4 HORAS);6
HRJP;Outubro;2017;PORTE III (4 A 5 HORAS);0
HRJP;Novembro;2017;PORTE I (0 A 2 HORAS);172
HRJP;Novembro;2017;PORTE II ( 2 A 4 HORAS);3
HRJP;Novembro;2017;PORTE III (4 A 5 HORAS);3
HRJP;Dezembro;2017;PORTE I (0 A 2 HORAS);146
HRJP;Dezembro;2017;PORTE II ( 2 A 4 HORAS);10
HRJP;Dezembro;2017;PORTE III (4 A 5 HORAS);2
MOV;Janeiro;2017;PORTE I (0 A 2 HORAS);60
MOV;Janeiro;2017;PORTE II ( 2 A 4 HORAS);8
MOV;Janeiro;2017;PORTE III (4 A 5 HORAS);0
MOV;Janeiro;2017;PORTE IV (ACIMA 6 HORAS);0
MOV;Fevereiro;2017;PORTE I (0 A 2 HORAS);69
MOV;Fevereiro;2017;PORTE II ( 2 A 4 HORAS);4
MOV;Março;2017;PORTE I (0 A 2 HORAS);69
MOV;Março;2017;PORTE II ( 2 A 4 HORAS);8
MOV;Abril;2017;PORTE I (0 A 2 HORAS);60
MOV;Abril;2017;PORTE II ( 2 A 4 HORAS);10
MOV;Maio;2017;PORTE I (0 A 2 HORAS);55
MOV;Maio;2017;PORTE II ( 2 A 4 HORAS);9
MOV;Junho;2017;PORTE I (0 A 2 HORAS);54
MOV;Junho;2017;PORTE II ( 2 A 4 HORAS);11
MOV;Junho;2017;PORTE III (4 A 5 HORAS);0
MOV;Junho;2017;PORTE IV (ACIMA 6 HORAS);0
MOV;Julho;2017;PORTE I (0 A 2 HORAS);38
MOV;Julho;2017;PORTE II ( 2 A 4 HORAS);4
MOV;Julho;2017;PORTE III (4 A 5 HORAS);0
MOV;Julho;2017;PORTE IV (ACIMA 6 HORAS);0
MOV;Agosto;2017;PORTE I (0 A 2 HORAS);17
MOV;Agosto;2017;PORTE II ( 2 A 4 HORAS);8
MOV;Setembro;2017;PORTE I (0 A 2 HORAS);36
MOV;Setembro;2017;PORTE II ( 2 A 4 HORAS);3
MOV;Outubro;2017;PORTE I (0 A 2 HORAS);43
MOV;Outubro;2017;PORTE II ( 2 A 4 HORAS);3
MOV;Novembro;2017;PORTE I (0 A 2 HORAS);13
MOV;Novembro;2017;PORTE II ( 2 A 4 HORAS);4
MOV;Novembro;2017;PORTE III (4 A 5 HORAS);0
MOV;Novembro;2017;PORTE IV (ACIMA 6 HORAS);0
MOV;Dezembro;2017;PORTE I (0 A 2 HORAS);26
MOV;Dezembro;2017;PORTE II ( 2 A 4 HORAS);7
MOV;Dezembro;2017;PORTE III (4 A 5 HORAS);0
MOV;Dezembro;2017;PORTE IV (ACIMA 6 HORAS);0
