unidade;mes;ano;porte;quantidade
HRJP;Julho;2021;PORTE III (4 A 5 HORAS);0
HRJP;Agosto;2021;PORTE I (0 A 2 HORAS);5
HRJP;Agosto;2021;PORTE II ( 2 A 4 HORAS);3
HRJP;Agosto;2021;PORTE III (4 A 5 HORAS);0
HRJP;Setembro;2021;PORTE I (0 A 2 HORAS);9
HRJP;Setembro;2021;PORTE II ( 2 A 4 HORAS);1
HRJP;Setembro;2021;PORTE III (4 A 5 HORAS);0
HRJP;Outubro;2021;PORTE I (0 A 2 HORAS);5
HRJP;Outubro;2021;PORTE II ( 2 A 4 HORAS);1
HRJP;Outubro;2021;PORTE III (4 A 5 HORAS);0
HRJP;Novembro;2021;PORTE I (0 A 2 HORAS);51
HRJP;Novembro;2021;PORTE II ( 2 A 4 HORAS);10
HRJP;Novembro;2021;PORTE III (4 A 5 HORAS);0
HRJP;Dezembro;2021;PORTE I (0 A 2 HORAS);34
HRJP;Dezembro;2021;PORTE II ( 2 A 4 HORAS);12
HRJP;Dezembro;2021;PORTE III (4 A 5 HORAS);1
MOV;Janeiro;2021;PORTE I (0 A 2 HORAS);10
MOV;Janeiro;2021;PORTE II ( 2 A 4 HORAS);3
MOV;Fevereiro;2021;PORTE I (0 A 2 HORAS);19
MOV;Fevereiro;2021;PORTE II ( 2 A 4 HORAS);2
MOV;Fevereiro;2021;PORTE III (4 A 5 HORAS);2
MOV;Março;2021;PORTE I (0 A 2 HORAS);27
MOV;Março;2021;PORTE II ( 2 A 4 HORAS);11
MOV;Abril;2021;PORTE I (0 A 2 HORAS);5
MOV;Maio;2021;PORTE I (0 A 2 HORAS);3
MOV;Junho;2021;PORTE I (0 A 2 HORAS);36
MOV;Junho;2021;PORTE II ( 2 A 4 HORAS);5
MOV;Julho;2021;PORTE I (0 A 2 HORAS);28
MOV;Julho;2021;PORTE II ( 2 A 4 HORAS);4
MOV;Agosto;2021;PORTE I (0 A 2 HORAS);39
MOV;Agosto;2021;PORTE II ( 2 A 4 HORAS);8
MOV;Setembro;2021;PORTE I (0 A 2 HORAS);32
MOV;Setembro;2021;PORTE II ( 2 A 4 HORAS);3
MOV;Outubro;2021;PORTE I (0 A 2 HORAS);19
MOV;Outubro;2021;PORTE II ( 2 A 4 HORAS);5
MOV;Novembro;2021;PORTE I (0 A 2 HORAS);34
MOV;Novembro;2021;PORTE II ( 2 A 4 HORAS);7
MOV;Novembro;2021;PORTE III (4 A 5 HORAS);1
MOV;Dezembro;2021;PORTE I (0 A 2 HORAS);34
MOV;Dezembro;2021;PORTE II ( 2 A 4 HORAS);4
